Theo Ratliff,"$1,262,275"
Pau Gasol,"$15,106,000"
George Hill,"$1,006,200"
Joakim Noah,"$2,295,480"
Randy Foye,"$2,815,560"
Donyell Marshall,"$5,950,894"
Mike Miller,"$9,128,575"
Kyle Lowry,"$1,163,520"
Carlos Boozer,"$11,593,817"
Raymond Felton,"$4,148,715"
Kareem Rush,"$998,398"
Thaddeus Young,"$1,968,120"
Kevin Love,"$3,163,680"
Mike Taylor,"$550,000"
Aaron Brooks,"$1,045,560"
Chauncey Billups,"$11,050,000"
Walter Sharpe,"$442,114"
Brian Cook,"$3,500,000"
Paul Millsap,"$797,581"
Joe Johnson,"$14,232,566"
Jerome James,"$6,200,000"
James Jones,"$4,000,000"
Von Wafer,"$826,269"
Rasheed Wallace,"$13,680,000"
Caron Butler,"$9,249,980"
Sean Singletary,"$442,114"
Saer Sene,"$2,252,400"
Marc Gasol,"$3,000,000"
Joey Graham,"$2,449,184"
Tony Parker,"$11,550,000"
Robert Swift,"$3,579,131"
LeBron James,"$14,410,581"
Brook Lopez,"$2,098,560"
Zach Randolph,"$14,666,667"
Walter Hermann,"$2,000,000"
Trenton Hassell,"$4,350,000"
Luke Ridnour,"$6,500,000"
Joe Alexander,"$2,403,120"
Malik Rose,"$7,647,500"
Devin Brown,"$998,398"
Delonte West,"$3,850,000"
Yao Ming,"$15,070,550"
Johan Petro,"$1,939,893"
Antoine Wright,"$1,800,000"
Jason Williams,"$1,262,275"
Mario Chalmers,"$700,000"
Sasha Vujacic,"$4,524,887"
Reggie Evans,"$4,640,000"
Sean May,"$2,661,026"
Sean Williams,"$1,522,920"
Danny Granger,"$2,329,805"
Cuttino Mobley,"$8,925,000"
Kelenna Azubuike,"$2,900,000"
Al Horford,"$4,026,700"
Chris Mihm,"$2,762,500"
Maurice Williams,"$8,353,000"
Ben Wallace,"$14,500,000"
Jawad Williams,"$442,114"
Amir Johnson,"$3,666,667"
Joe Smith,"$4,795,000"
James Posey,"$5,585,000"
Greg Oden,"$5,011,680"
Dorell Wright,"$2,612,835"
Chris Kaman,"$9,500,000"
O.J. Mayo,"$3,875,040"
Yakhouba Diawara,"$870,000"
Julian Wright,"$1,869,600"
John Lucas,"$536,114"
Jason Smith,"$1,326,360"
Marquis Daniels,"$6,864,200"
Brandon Rush,"$1,799,160"
Manu Ginobili,"$9,905,248"
Josh Powell,"$854,957"
Antawn Jamison,"$9,923,285"
Kevin Garnett,"$24,751,934"
Leandro Barbosa,"$6,100,000"
Courtney Lee,"$1,176,240"
Luol Deng,"$9,385,000"
Jarvis Hayes,"$1,910,000"
Rudy Fernandez,"$1,084,080"
Roko-Leni Ukic,"$1,250,000"
Josh Smith,"$10,000,000"
Jarron Collins,"$2,074,302"
Jamal Crawford,"$8,640,000"
Allen Iverson,"$20,840,625"
Zydrunas Ilgauskas,"$10,841,615"
Shaquille O'Neal,"$20,000,000"
Kobe Bryant,"$21,262,500"
Rodney Carney,"$1,655,760"
Mark Blount,"$8,513,916"
DeAndre Jordan,"$550,000"
Goran Dragic,"$1,700,000"
Danilo Gallinari,"$2,873,520"
Chris Wilcox,"$6,750,000"
Antonio Daniels,"$6,200,000"
Aleksandar Pavlovic,"$4,696,250"
Marcin Gortat,"$711,517"
Darnell Jackson,"$450,000"
David Lee,"$1,788,033"
Kevin Martin,"$8,760,335"
J.J. Hickson,"$1,329,480"
Marcus Williams,"$1,262,520"
Kris Humphries,"$3,200,000"
Morris Almond,"$1,081,440"
David West,"$9,862,500"
Kyrylo Fesenko,"$810,000"
Rajon Rondo,"$1,646,784"
Renaldo Balkman,"$1,369,920"
LaMarcus Aldridge,"$4,631,400"
Bobby Simmons,"$9,920,000"
Rodney Stuckey,"$1,687,320"
Rashad McCants,"$2,620,126"
Beno Udrih,"$5,585,000"
Nene,"$9,680,000"
Chris Paul,"$4,574,189"
Ricky Davis,"$2,300,000"
Dion Dowell,"$25,000"
Channing Frye,"$3,163,769"
Cedric Simmons,"$1,742,760"
Fred Jones,"$55,474"
Raja Bell,"$5,000,000"
Mike Conley,"$3,630,480"
Bill Walker,"$542,114"
Erick Dampier,"$11,553,000"
JamesOn Curry,"$100,000"
Samuel Dalembert,"$11,238,564"
Kirk Hinrich,"$10,000,000"
Adrian Griffin,"$1,711,000"
Ike Diogu,"$2,912,822"
Trevor Ariza,"$3,100,000"
Linton Johnson,"$797,581"
Monta Ellis,"$11,000,000"
Kyle Weaver,"$806,452"
Steven Hunter,"$3,862,600"
Othello Hunter,"$442,114"
Jeff Green,"$3,284,640"
Al Thornton,"$1,776,240"
Roy Hibbert,"$1,465,440"
Nathan Jawai,"$442,114"
Javaris Crittenton,"$1,381,560"
Nenad Krstic,"$5,000,000"
Tony Allen,"$2,500,000"
Jermaine O'Neal ,"$21,372,000"
Randolph Morris,"$797,581"
Kevin Durant,"$4,484,040"
Stephane Lasme,"$300,000"
Hakim Warrick,"$2,119,102"
Sebastian Telfair,"$2,300,000"
Lorenzen Wright,"$1,262,275"
JaVale McGee,"$1,392,240"
Shannon Brown,"$797,581"
Melvin Ely,"$998,398"
Chris Quinn,"$972,581"
Corey Brewer,"$2,725,920"
Jason Kidd,"$21,372,000"
Darrell Arthur,"$977,160"
Sean Marks,"$1,147,523"
Alando Tucker,"$1,001,880"
Jason Terry,"$9,696,000"
Eduardo Najera,"$3,250,000"
Ron Artest,"$7,400,000"
Morris Peterson,"$5,400,000"
Jordan Farmar,"$1,080,000"
Calvin Booth,"$1,147,533"
Shaun Livingston,"$370,000"
Austin Croshere,"$797,581"
Ronald Murray,"$1,500,000"
Vince Carter,"$14,724,125"
Smush Parker,"$1,660,000"
Andres Nocioni,"$8,000,000"
Sonny Weems,"$442,114"
Rasual Butler,"$3,630,000"
Nick Young,"$1,602,960"
Luther Head,"$1,962,378"
Brian Cardinal,"$6,300,000"
Kosta Koufos,"$1,129,320"
Eddie Jones,"$1,976,400"
Damon Stoudamire,"$1,630,719"
Dan Gadzuric,"$6,250,195"
Devean George,"$1,600,000"
Anderson Varejao,"$5,784,480"
Brian Scalabrine,"$3,206,897"
Jamaal Magloire,"$1,141,838"
Eddie House,"$2,650,000"
Jason Richardson,"$12,222,221"
Marvin Williams,"$5,636,142"
Emeka Okafor,"$9,537,500"
Jameer Nelson,"$7,600,000"
Willie Green,"$3,388,000"
Will Solomon,"$711,517"
Donte Greene,"$809,300"
Nazr Mohammed,"$6,049,400"
Deron Williams,"$5,069,449"
Brandon Roy,"$3,084,240"
Baron Davis,"$11,250,000"
Steve Blake,"$4,250,000"
Udonis Haslem,"$6,575,000"
Keith Bogans,"$2,550,000"
Daniel Gibson,"$3,700,000"
Amare Stoudemire,"$15,070,550"
Martell Webster,"$3,771,133"
Acie Law,"$2,071,680"
John Salmons,"$6,077,151"
Charlie Villaneuva,"$3,448,050"
Linas Kleiza,"$1,824,493"
Stromile Swift,"$6,200,000"
Kevin Ollie,"$1,262,275"
Fabricio Oberto,"$3,500,000"
Dominic McGuire,"$711,517"
Michael Ruffin,"$1,141,838"
Paul Pierce,"$18,077,903"
Troy Murphy,"$10,126,984"
Jason Hart,"$2,484,000"
Tim Thomas,"$6,049,400"
Dee Brown,"$250,000"
Richard Hamilton,"$10,812,500"
Jason Collins,"$6,200,000"
Brad Miller,"$11,375,000"
Bobby Jackson,"$6,487,888"
Jeff Foster,"$5,500,000"
Marcus Camby,"$10,000,000"
Robin Lopez,"$1,623,720"
Adam Morrison,"$4,159,200"
Kwame Brown,"$4,000,000"
Steve Nash,"$12,250,000"
Louis Williams,"$4,500,000"
Quinton Ross,"$926,678"
Tracy McGrady,"$21,126,874"
Lamar Odom,"$14,148,596"
Solomon Jones,"$797,581"
Al Harrington,"$9,226,250"
Sergio Rodriguez,"$874,000"
Adam Haluska,"$711,517"
Mike Wilks,"$1,070,118"
Carmelo Anthony,"$14,410,581"
Josh Howard,"$9,450,000"
Gerald Wallace,"$9,500,000"
Spencer Hawes,"$2,180,760"
Chuck Hayes,"$1,933,750"
Thabo Sefolosha,"$1,931,160"
Kyle Korver,"$4,881,818"
Daequan Cook,"$1,273,200"
Darryl Watkins,"$20,000"
Brandon Bass,"$826,269"
Nick Collison,"$6,250,000"
Wilson Chandler,"$1,173,480"
Derek Fisher,"$4,698,000"
Jose Calderon,"$7,438,018"
D.J. White,"$964,080"
Josh McRoberts,"$711,517"
Desagana Diop,"$5,585,000"
Damien Wilkins,"$3,100,000"
Tyrus Thomas,"$3,749,880"
Tony Battie,"$5,746,000"
Mike Bibby,"$14,983,603"
Wally Szczerbiak,"$13,275,000"
Grant Hill,"$1,976,400"
,
Brevin Knight,"$1,728,000"
Rudy Gay,"$2,579,400"
Desmond Mason,"$5,400,000"
Anthony Roberson,"$797,581"
Boris Diaw,"$9,000,000"
Zaza Pachulia,"$4,000,000"
Drew Gooden,"$7,151,183"
Dwyane Wade,"$14,410,581"
Oleksiy Pecherov,"$1,446,720"
Joey Dorsey,"$816,500"
Brian Skinner,"$1,262,275"
Cheick Samb,"$711,517"
Juwan Howard,"$7,232,270"
Will Bynum,"$711,517"
Dikembe Mutombo,"$797,581"
Marco Belinelli,"$1,446,720"
Ronnie Price,"$1,188,000"
Shawn Marion,"$17,810,000"
Jerry Stackhouse,"$7,000,000"
Mike Dunleavy,"$9,000,000"
Gabe Pruitt,"$711,517"
Chris Bosh,"$14,410,581"
Hedo Turkoglu,"$6,864,200"
Rashard Lewis,"$16,447,871"
Travis Outlaw,"$4,000,000"
Damon Jones,"$4,460,186"
Marcus Banks,"$4,260,000"
Peja Stojakovic,"$12,528,000"
Anthony Parker,"$4,550,000"
Hilton Armstrong,"$2,032,800"
Brandan Wright,"$2,497,320"
Luc Richard Mbah A Moute,"$442,114"
Steve Novak,"$797,581"
Dwayne Jones,"$695,038"
Yi Jianlian,"$2,986,080"
Ronnie Brewer,"$1,834,680"
Keyon Dooling,"$3,300,000"
Aaron Gray,"$711,517"
Ray Allen,"$17,388,430"
Antonio McDyess,"$7,610,631"
Michael Redd,"$15,780,000"
Stephen Jackson ,"$7,140,000"
Ronny Turiaf,"$4,500,000"
Eddy Curry,"$9,723,983"
Jared Jeffries,"$6,049,400"
Salim Stoudamire,"$200,000"
Michael Beasley,"$4,314,960"
Marreese Speights,"$1,542,600"
Gilbert Arenas,"$14,653,466"
Shane Battier,"$6,373,900"
Quincy Douby,"$1,427,040"
J.R. Smith,"$4,468,001"
Eric Gordon,"$2,623,200"
Adonal Foyle,"$8,162,275"
Kosta Perovic,"$1,634,000"
Matt Bonner,"$2,983,500"
Ian Mahinmi,"$672,800"
Rasho Nesterovic,"$8,400,000"
J.J. Redick,"$2,139,720"
Russell Westbrook,"$3,493,680"
James Singleton,"$797,581"
Darko Milicic,"$7,020,000"
Dirk Nowitzki,"$18,077,904"
Glen Davis,"$711,517"
Tim Duncan,"$20,598,704"
Mickael Pietrus,"$5,300,000"
Josh Boone,"$1,212,120"
Matt Barnes,"$1,795,979"
Earl Watson,"$6,200,000"
Dahntay Jones,"$926,678"
Ryan Anderson,"$1,225,200"
Mardy Collins,"$1,034,760"
Leon Powe,"$797,581"
DeShawn Stevenson,"$3,616,071"
Malik Allen,"$1,300,000"
Tyson Chandler,"$11,400,000"
Ime Udoka,"$1,080,000"
Rafer Alston,"$4,900,000"
Jerryd Bayless,"$1,993,560"
Richard Jefferson,"$13,200,000"
Stephen Graham,"$826,269"
Patrick Ewing Jr,"$442,114"
Nate Robinson,"$2,020,179"
Carl Landry,"$3,000,000"
Nick Fazekas,"$711,517"
C.J. Miles,"$3,700,000"
Chucky Atkins,"$3,240,000"
Richard Hendrix,"$442,114"
Jason Thompson,"$1,893,840"
Andris Biedrins,"$9,000,000"
Andre Miller,"$9,900,000"
Royal Ivey,"$854,957"
Mikki Moore,"$5,784,480"
Louis Amundson,"$797,581"
Tayshaun Prince,"$9,500,000"
Luke Walton,"$4,420,000"
Anthony Tolliver,"$200,000"
Bruce Bowen,"$4,000,000"
Francisco Garcia,"$1,983,453"
Demetris Nichols,"$350,000"
Nicolas Batum,"$1,040,640"
Andrea Bargnani,"$5,176,440"
Arron Afflalo,"$1,015,440"
Andray Blatche,"$2,739,669"
Andre Brown,"$797,581"
Bobby Brown,"$442,114"
Derrick Rose,"$4,822,800"
Brendan Haywood,"$5,500,000"
Corey Maggette,"$8,275,862"
Luis Scola,"$3,150,000"
Kurt Thomas,"$4,200,000"
Jorge Garbajosa,"$4,250,000"
Darius Songaila,"$4,234,000"
Mehmet Okur,"$9,000,000"
Anthony Randolph,"$1,709,280"
Roger Mason Jr,"$3,500,000"
Kenyon Martin,"$14,431,818"
Al Jefferson,"$11,000,000"
Shelden Williams,"$3,395,760"
Jason Kapono,"$5,784,480"
Hamed Haddadi,"$1,572,221"
Francisco Elson,"$1,700,000"
Devin Harris,"$7,000,000"
Ben Gordon,"$6,404,749"
Charlie Bell,"$3,354,480"
Ryan Gomes,"$3,500,000"
Andre Iguodala,"$11,300,000"
Shareef Abdur-Rahim,"$6,200,000"
Chris Duhon,"$5,585,000"
Etan Thomas,"$6,864,200"
Elton Brand,"$13,757,844"
Jason Maxiell,"$1,877,572"
Vladimir Radmanovic,"$6,049,400"
Tarence Kinsey,"$797,581"
Alex Acker,"$711,517"
Jared Dudley,"$1,222,320"
Craig Smith,"$2,500,000"
Rob Kurz,"$434,312"
Maurice Ager,"$1,042,440"
Jarrett Jack,"$2,002,623"
Ryan Hollins,"$972,581"
J.R. Giddens,"$957,120"
Dwight Howard,"$13,041,250"
Justin Reed,"$1,573,000"
Jermareo Davidson,"$711,517"
David Padgett,"$50,000"
Matt Carroll,"$5,050,000"
Lindsey Hunter,"$722,515"
Chris Andersen,"$926,678"
Joel Przybilla,"$6,310,150"
Jose Juan Barea,"$1,500,000"
Gerald Green,"$826,269"
Chris Douglas-Roberts,"$442,114"
Shawne Williams,"$1,572,960"
Stephon Marbury,"$20,840,625"
Travis Diener,"$1,620,000"
D.J. Augustin,"$2,208,960"
Andrew Bogut,"$6,294,307"
Kendrick Perkins,"$4,078,880"
Raef LaFrentz,"$12,722,500"
Larry Hughes,"$12,827,676"
D.J. Mbenga,"$1,971,041"
Andrew Bynum,"$2,769,300"
Paul Davis,"$797,581"
Alexis Ajinca,"$1,276,320"
Andrei Kirilenko,"$15,106,000"
Quentin Richardson,"$8,685,500"
Jake Voskuhl,"$875,409"
Matt Harpring,"$6,000,000"
T.J. Ford,"$8,275,000"
